id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
675056945252578824,GuestReady - Splendid 1 Br Apt with Carlton Hill,470520755,Sarah,,Meadowbank and Abbeyhill North,55.95784,-3.16811,Entire home/apt,89,2,17,2022-12-04,3.49,1,101,17,
675059872366622890,Central and Chic Studio in the Heart of The City,15897477,Ergun,,"Old Town, Princes Street and Leith Street",55.94743949999999,-3.1856398,Entire home/apt,109,1,26,2022-11-25,5.53,3,32,26,
675320134213248531,Homely 2Bed House near City Centre and Airport!,470601741,Yvonne,,South Gyle,55.93354,-3.29608,Entire home/apt,189,2,8,2022-11-28,1.89,1,83,8,
667067607598850818,Contemporary townhouse overlooking the park,26830120,Phania,,South Leith,55.9693814,-3.1624057,Private room,139,2,16,2022-11-13,3.14,1,49,16,
675382340606507872,Beautiful double-bedroom centrally located,166186839,Manuel,,Bruntsfield,55.9404297,-3.2060007,Private room,90,5,5,2022-09-11,1.22,1,0,5,
675397073286416922,2-bed Student Let at The Meadows,470627444,Steven,,Marchmont East and Sciennes,55.9385434,-3.190294,Entire home/apt,120,90,4,2022-08-29,0.94,1,70,4,
675458513968465179,Lovely two bedroom flat in the perfect  location,194738012,Balwant,,Leith (Albert Street),55.9619219,-3.1730135,Entire home/apt,90,2,5,2022-08-31,1.17,1,0,5,
675131922381105065,Home Movie Theatre☆15min to Royal Mile☆City Center,181728184,Vytautas,,Newington and Dalkeith Road,55.93993,-3.17662,Entire home/apt,199,1,5,2022-08-29,1.16,1,0,5,
675139559402481000,Cosy home with work studio and small garden,131568806,Johannes Reinier,,Trinity,55.98016,-3.216,Entire home/apt,67,2,4,2022-10-11,1.01,1,208,4,
675143419251200886,Double room off Leith Walk,2529624,Nathaniel,,Leith (Albert Street),55.96462,-3.17667,Private room,91,3,6,2022-12-04,1.65,1,80,6,
675168145808727720,Spacious bedroom with comfy king sized bed,71589140,Lucy,,Gorgie West,55.93667,-3.23599,Private room,65,2,6,2022-09-25,1.32,2,0,6,
675170763168350271,Bright Single Room. Near Centre. Free Parking.,470550447,Susan,,Abbeyhill,55.95553,-3.16383,Private room,30,2,7,2022-11-20,2.02,1,51,7,
675183709476987872,Slateford House - Luxury 2 Bedroom Apartment,434874365,Neil,,Craiglockhart,55.9223066,-3.249956,Entire home/apt,300,3,0,,,3,236,0,
675277378683019052,Sunny 1 bedroom apartment with balcony,87316269,Laura,,Western Harbour and Leith Docks,55.97230366600286,-3.1601877138018604,Entire home/apt,135,2,5,2022-08-30,1.14,1,35,5,
675304469066462777,1 Bedroom flat (double bed) 20 mins to City Center,264564816,Craig,,Pilrig,55.96852,-3.17919,Entire home/apt,102,1,22,2022-12-04,4.58,1,158,22,
678809571471525452,Large en-suite bedroom with a view.,37799932,George,,New Town West,55.95253,-3.21149,Private room,125,3,12,2022-11-21,2.75,2,6,12,
675491717262436706,Spacious 2 Bed APT★Near City Centre★Parking & Lift,102221550,Vincent,,Meadowbank and Abbeyhill North,55.95977,-3.16202,Entire home/apt,191,2,6,2022-11-20,1.44,20,88,6,
675717853175935662,"The Garden Room: welcoming, peaceful and central.",67781637,Christelle,,New Town East and Gayfield,55.9594125,-3.1896127,Private room,120,2,12,2022-11-06,2.73,1,330,12,
675756041076138850,Lovely 2-bed upper villa in Kirkliston Edi Airport,317425302,Ondrej,,"Dalmeny, Kirkliston and Newbridge",55.9555677,-3.399754,Entire home/apt,200,1,5,2022-12-04,1.19,17,338,5,
675764775131505910,Modern central apartment by the sea,3535509,Mel,,Granton and Royston Mains,55.9804,-3.23648,Entire home/apt,84,7,1,2022-08-06,0.23,2,35,1,
678846815556214475,Lovely one bedroom flat on  Edinburgh's Royal Mile,129205313,Iain,,"Canongate, Southside and Dumbiedykes",55.95107,-3.17731,Entire home/apt,136,2,8,2022-12-04,1.86,1,158,8,
678847900621167108,Stylish two bedroom flat in the heart of Edinburgh,471115711,Phil,,Abbeyhill,55.9549138,-3.1649695,Entire home/apt,199,2,6,2022-12-11,1.61,2,0,6,
678865994188433590,GuestReady - Amazing Bright 2 Bdr in Meadowbank,471460366,Sarah,,Northfield and Piershill,55.95552,-3.1481,Entire home/apt,118,2,10,2022-12-11,2.16,1,354,10,
678896520811522756,GuestReady - Relaxing Flat w views to Holyrood,471474423,GuestReady,,Meadowbank and Abbeyhill North,55.95586,-3.16012,Entire home/apt,130,2,4,2022-09-12,0.91,1,0,4,
678901620467841269,Charming bedroom near city centre and Meadows,471477321,Marina,,Newington and Dalkeith Road,55.9380764,-3.1782775,Private room,69,3,8,2022-10-30,2.42,3,146,8,
675902341751622916,Double or Twin Comfort - Ensuite with shower,372809473,John,,Leith (Albert Street),55.96128,-3.18018,Private room,70,1,5,2022-11-15,2.78,7,182,5,
675908323887893550,1 bed flat / parking / 2.3 miles from city centre,470744670,Michael,,Restalrig (Loganlea) and Craigentinny West,55.95912,-3.14788,Entire home/apt,78,1,25,2022-12-11,6.58,1,316,25,
675915033039424866,3-bed Meadows flat near Castle,37563463,Altido,,Marchmont West,55.93908,-3.19921,Entire home/apt,166,3,6,2022-11-20,1.57,151,257,6,
675981598307099541,Holyrood Duplex 3- Bedrooms Apartment,22597535,Host-Ed,,"Canongate, Southside and Dumbiedykes",55.94932,-3.17953,Entire home/apt,159,3,5,2022-11-21,1.14,29,58,5,
678901999959637951,"Lovely Room near Centre of Edinburgh, Meadows.",471477321,Marina,,Newington and Dalkeith Road,55.93798719999999,-3.1779889,Private room,79,2,12,2022-11-26,2.77,3,163,12,
667092402162308027,Amazing two-bedroom groundfloor appartment.,90042235,Joanna,,Niddrie,55.93317,-3.12784,Entire home/apt,170,1,4,2022-09-02,0.76,2,51,4,
678902246981580709,"Elegant, bright Georgian suit in City centre",471477321,Marina,,Meadows and Southside,55.938220618095855,-3.1786422804260206,Private room,120,3,13,2022-12-13,2.98,3,171,13,
667138923084424370,Lovely 1 Bedroom B-listed converted Whisky bond,5971888,Anita,,The Shore and Constitution Street,55.97647,-3.16995,Entire home/apt,112,2,7,2022-08-31,1.56,1,96,7,
676043783694791279,Chic room with outstanding views of the skyline,5505419,Lauren,,"Inverleith, Goldenacre and Warriston",55.96869,-3.20725,Private room,95,2,0,,,2,0,0,
667166106433413204,Cosy New York Room. Breakfast included!,427672818,Michele,,Fernieside and Moredun South,55.91296,-3.13261,Private room,46,2,37,2022-12-03,7.16,2,124,37,
676178678087444842,Central 2 Bedroom APT★Close to Haymarket Station♛,102221550,Vincent,,Dalry and Fountainbridge,55.94414,-3.21756,Entire home/apt,129,2,7,2022-11-27,1.58,20,103,7,
676423947085803332,central one bedroom apartment for maximum 3 people,470876880,Cuma,,Meadows and Southside,55.9384205,-3.1801951,Entire home/apt,158,4,1,2022-09-10,0.31,1,364,1,
678933511169786782,Stylish Colony townhouse Free parking 3 bthrms,11864182,Gemma,,Leith (Hermitage and Prospect Bank),55.96740594608674,-3.1602413579821587,Entire home/apt,150,4,1,2022-08-10,0.23,6,3,1,
678943984056968393,Spacious cosy double bedroom in flat share,189747326,David,,Prestonfield,55.93281,-3.1613,Private room,50,1,5,2022-11-21,1.83,1,160,5,
679009331907489764,Rooftop Retreat,58901062,Levi,,Pilrig,55.9651553,-3.1773349,Entire home/apt,126,2,19,2022-12-05,4.32,1,340,19,
679056835434748991,Stylish & Modern Home - Near City Centre - Parking,102221550,Vincent,,Meadowbank and Abbeyhill North,55.95787,-3.17192,Entire home/apt,144,2,7,2022-10-22,1.59,20,75,7,
676480964084918673,Well presented two bedroom apartment in Edinburgh.,433908010,Mark,,Dalry and Fountainbridge,55.94436756594194,-3.2191348581970147,Entire home/apt,122,2,11,2022-12-04,2.50,1,37,11,
679059863513178445,Luxury Royal Crescent Apt - 4 bedroom - Sleeps 8,471533058,John,,Canonmills and New Town North,55.95998311418141,-3.196048657672126,Entire home/apt,325,3,10,2022-11-20,2.70,1,229,10,
679065841257834632,Lovely 1 bedroom flat in Edinburgh city centre,122569031,Jenni,,Gorgie East,55.9417138,-3.2247853,Entire home/apt,200,2,1,2022-08-21,0.25,1,354,1,
679287063469754052,GuestReady - Cosy Flat in Central Edinburgh,454371249,GuestReady,,"Old Town, Princes Street and Leith Street",55.94887,-3.18405,Entire home/apt,89,2,4,2022-08-29,0.91,1,0,4,
676507932607278070,Dwuosobowy pokój z widokiem na plażę,267652741,Joanna,,Portobello,55.95437,-3.11835,Private room,600,1,0,,,1,365,0,
667180316690487516,Spacious 1 bedroom flat in Leith,239347264,Flora,,The Shore and Constitution Street,55.97388,-3.16574,Entire home/apt,180,4,0,,,1,0,0,
676522116013007211,Edlets Boswall Road Apartment,21906467,Alison,,Trinity,55.97915,-3.21458,Entire home/apt,225,5,0,,,37,143,0,
676546633275663625,Top-floor tenement flat beside Holyrood Park,470900163,Alison,,"Canongate, Southside and Dumbiedykes",55.943264,-3.177108,Entire home/apt,72,6,5,2022-12-12,1.56,1,0,5,
679337064975906478,Lovely double room available in clean & tidy flat,118636566,Jay,,Slateford and Chesser,55.9296675,-3.2453317,Entire home/apt,125,2,3,2022-08-25,0.71,1,0,3,
679393120187351420,Historic building at the foot of Edinburgh Castle.,29084463,Brunella,,Tollcross,55.9472193,-3.2028983,Entire home/apt,175,7,2,2022-11-02,0.54,2,334,2,
667214031693815994,"Convenient private room in Leith, Edinburgh!",9081951,Rohit,,North Leith and Newhaven,55.97585,-3.17763,Private room,70,1,18,2022-12-11,3.48,1,62,18,
679408983295920156,Charming mews flat near the Dean Bridge,37563463,Altido,,Stockbridge,55.95441,-3.21313,Entire home/apt,130,3,2,2022-11-13,1.50,151,34,2,
679415453834542133,Gorgeous 2 bedroom home with patio in New Town,53128181,Sean,,Stockbridge,55.95632,-3.21533,Entire home/apt,187,2,17,2022-12-11,3.67,3,355,17,
679440278978325233,Serene room in a serviced apartment Edinburgh,190857892,Anam,,South Leith,55.96869857545386,-3.172920007142471,Private room,79,1,33,2022-12-04,7.50,3,305,33,
676556170931517186,"Remarkable 5BR Townhouse w/ Garden, Sleeps 12",344268039,Rentir,,Tollcross,55.94282,-3.20557,Entire home/apt,3460,2,12,2022-11-07,2.65,36,0,12,
676560340555805305,Stylish flat near the Old Town,37563463,Altido,,Dalry and Fountainbridge,55.94509,-3.21091,Entire home/apt,133,3,6,2022-11-20,1.62,151,67,6,
676567746570889184,Large bright contemporary room.,470899781,Michael,,Marchmont West,55.93714,-3.19734,Private room,70,2,25,2022-12-11,5.64,1,75,25,
676641646256803054,Unique apt by Edinburgh Castle,470510330,St Giles,,"Old Town, Princes Street and Leith Street",55.94878,-3.19226,Entire home/apt,242,3,14,2022-11-27,3.00,7,295,14,
679454188996334365,Charming apt by Edinburgh Castle,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.94736,-3.19535,Entire home/apt,256,3,2,2022-10-23,0.54,151,350,2,
667239115760682833,Clean modern room in friendly home  with garden,219172493,Debbie,,"Bingham, Magdalene and The Christians",55.94724,-3.10757,Private room,60,2,17,2022-11-28,3.31,1,249,17,
676672376629176226,Self check-in Single Room - Private Bathroom,7812050,Alia,,Prestonfield,55.92965234999437,-3.1604862386230437,Private room,86,2,0,,,1,0,0,
676674800121910192,Gorgeous 2-bed cottage w/ sea views,37563463,Altido,,Trinity,55.979,-3.20497,Entire home/apt,151,3,0,,,151,0,0,
679476001164653685,Lovely 1-Bed Room in Flat with Free Parking,67031454,Zaki,,Drylaw,55.9622201,-3.2419536,Private room,55,1,5,2022-09-01,1.13,1,128,5,
676726722047050054,Stunning 1400sq ft 2 Bed Flat with Amazing Views,470952062,Charles,,Hillside and Calton Hill,55.95917725760911,-3.1827616785736157,Entire home/apt,246,2,11,2022-12-05,2.68,1,167,11,
667280031646350678,Modern 1 Bed in Central Edinburgh Location,59494433,Jenna,,Broughton South,55.9635,-3.18452,Private room,60,1,19,2022-10-11,4.01,1,0,19,
676741010961518164,Modern 2 bedroom apartment with free parking,459583827,Iain,,New Town East and Gayfield,55.95979,-3.1832,Entire home/apt,144,1,14,2022-12-02,3.36,3,329,14,
679512853112859508,Charming 1 bed flat in the heart of Edinburgh!,465374936,Peter,,Tollcross,55.94464,-3.20023,Entire home/apt,112,2,7,2022-09-20,1.60,2,9,7,
667307563592029990,Unique Victorian Apartment in Edinburgh,468522245,Zoe,,Gorgie East,55.93768,-3.22857,Entire home/apt,213,1,10,2022-12-11,2.31,1,193,10,
679527829244219045,Central 2 bedroom basement flat in the New Town,73579083,Ellen,,Canonmills and New Town North,55.958997,-3.1989041,Entire home/apt,175,3,3,2022-08-28,0.70,1,3,3,
679532668575546434,Edlets Inchkeith Court Apartment,21906467,Alison,,Broughton South,55.96246,-3.17963,Entire home/apt,85,14,0,,,37,121,0,
676750503020921162,Modern 2 bedroom central apartment with parking,459583827,Iain,,Broughton South,55.96188,-3.1849,Entire home/apt,130,1,13,2022-12-02,3.36,3,329,13,
667335753286207310,"Spacious 3 bedroom home with large, sunny garden",249388133,Calum,,Currie West,55.89458,-3.33048,Entire home/apt,200,5,0,,,1,160,0,
676843925981245687,Lovely bright 1 bedroom apartment. Newly decorated,21417324,Aykut,,Abbeyhill,55.95576,-3.16985,Entire home/apt,90,1,3,2022-12-11,3,2,344,3,
667355644057961328,"Double bedroom in big, bright, central, quiet home",19625893,Léa,,"Old Town, Princes Street and Leith Street",55.95773795510334,-3.1871332269851775,Private room,78,2,3,2022-08-16,0.69,1,45,3,
676903288527428212,"Lovely 2 bedroom, office, parking and garden",127805180,Anna,,Carrick Knowe,55.93556,-3.27116,Entire home/apt,161,2,15,2022-11-30,3.44,1,38,15,
676979110874969000,Lovely modern seaside Flat 3 miles from Edinburgh…,341873893,Catherine,,Portobello,55.95179408423891,-3.109915070235729,Entire home/apt,95,1,10,2022-11-06,2.61,2,354,10,
677153634630119706,Lovely 2 bed apartment,132477550,Laurie,,Restalrig (Loganlea) and Craigentinny West,55.96198,-3.14565,Entire home/apt,169,1,5,2022-08-21,1.14,1,46,5,
677207072671936802,Centrally Located 2Bed Flat with⭑Free Parking!⭑,471054201,Leila-Pass The Keys,,Prestonfield,55.93162,-3.16337,Entire home/apt,138,2,4,2022-12-11,1.00,1,170,4,
677214657006542426,"Cosy & central, bright 1 bed flat with log burner",18242981,Lynne,,Willowbrae and Duddingston Village,55.95112,-3.14653,Entire home/apt,85,4,6,2022-09-18,1.51,1,43,6,
679648422386977116,Lovely apartment in Edi with garden & free parking,132432352,Megan,,Slateford and Chesser,55.92996,-3.25806,Entire home/apt,85,2,5,2022-12-11,1.76,1,69,5,
679667298849917859,Private room in shared flat with parking,188071063,Lauren,,Granton and Royston Mains,55.97461581797129,-3.234513323278807,Private room,43,6,6,2022-10-12,1.45,1,357,6,
679748388428663180,Bright double room in the heart of Leith,421984863,Charlotte,,The Shore and Constitution Street,55.9718452,-3.1678641,Private room,150,2,16,2022-12-04,3.40,2,250,16,
680067367888521048,On the banks of the River Almond. Cramond 1 KS bed,29084463,Brunella,,"Barnton, Cammo and Cramond South",55.96614,-3.31568,Entire home/apt,125,5,4,2022-08-29,0.94,2,80,4,
680103505184483924,Buccleuch flat 2 (private room),47792233,Jordan,,Meadows and Southside,55.94365,-3.18332,Private room,59,2,15,2022-11-20,3.52,2,91,15,
680119668692658026,Foot of Leith Walk apartment,73320120,Craig,,South Leith,55.9687131,-3.1703856,Entire home/apt,150,4,8,2022-11-27,1.85,2,341,8,
677249707690550933,Lovely Two Bed Aptmt Close to City Centre,54714349,Jane,,Prestonfield,55.93184,-3.15934,Entire home/apt,76,4,10,2022-12-11,2.80,9,73,10,
667377588794435677,Lovely main door city centre flat,162984548,Alison,,Pilrig,55.963806,-3.178571,Entire home/apt,127,1,53,2022-12-11,10.32,1,27,53,
677370331408212785,Edinburgh Holiday Let - 2 Bedroom Victorian,64195962,Tony,,Prestonfield,55.93645,-3.16652,Entire home/apt,300,3,3,2022-09-13,0.69,1,134,3,
677375614040413630,"Lovely flat well located, with free  parking",471093788,Angie,,Carrick Knowe,55.93555,-3.27821,Private room,57,2,0,,,1,58,0,
677376234474538956,One bedroom in two-bed apartment with balcony,134858912,Emily,,Hillside and Calton Hill,55.96059,-3.18015,Private room,81,2,4,2022-11-14,0.91,1,52,4,
677407974144436773,Private Double Room in lovely central Edinburgh,42643767,Will,,Merchiston and Greenhill,55.9342,-3.20905,Private room,149,1,0,,,2,0,0,
680163331373199301,Cosy flat near Scottish Gallery,37563463,Altido,,Canonmills and New Town North,55.96138,-3.19586,Entire home/apt,97,3,3,2022-11-01,1.02,151,7,3,
680200218842055249,Private room in apartment hosted by Jimmy,471812684,James,,Easter Road and Hawkhill Avenue,55.96133589999999,-3.1675402,Private room,90,2,3,2022-08-23,0.70,1,232,3,
680203677662477177,"Spacious & modern cottage, 20 mins to Edinburgh",191943631,Sully,,"Dalmeny, Kirkliston and Newbridge",55.95352,-3.42664,Entire home/apt,300,2,2,2022-11-27,1.25,1,130,2,
680270617378762011,Lovely 2 bed appartment centrally located,37680253,Peter,,Tollcross,55.942353536545326,-3.20153220898437,Entire home/apt,150,5,1,2022-08-26,0.26,1,54,1,
677447809110382026,En-suite double room in the heart of Edinburgh.,471115711,Phil,,Abbeyhill,55.9549138,-3.1649695,Private room,118,2,19,2022-12-04,4.45,2,31,19,
677457491636273236,Luxury Apartment in City Center 💎,131885860,Green,,Meadows and Southside,55.94278,-3.19299,Entire home/apt,231,2,0,,,8,0,0,
667460055299914887,Edinburgh 2 bedroom modern & spacious apartment,53964305,Lynn,,"Jewel, Brunstane and Newcraighall",55.93465,-3.0869,Entire home/apt,102,2,11,2022-12-11,2.64,1,83,11,
677457577375962572,"King Bed, Free Parking, Modern near Royal Mile",131885860,Green,,"Canongate, Southside and Dumbiedykes",55.94481,-3.18223,Entire home/apt,216,2,0,,,8,0,0,
680296906586194866,3 Bedroom Apartments at HFS Mill House near Edinburgh City Centre,369624884,Kevin And Laura,,Gorgie West,55.93607,-3.24152,Entire home/apt,91,3,5,2022-08-24,1.15,11,0,5,
667763970514638551,Charming Red Room. Breakfast Included!,427672818,Michele,,Fernieside and Moredun South,55.91308,-3.13367,Private room,44,2,47,2022-11-27,8.92,2,117,47,
680316719902459303,Private room in the newly built flat,99327034,Ola,,Murrayburn and Wester Hailes North,55.91793,-3.28044,Private room,63,3,5,2022-12-02,1.67,1,85,5,
677485877909951840,Spacious 3 Bedroom Apartment,89205563,Freya,,Marchmont East and Sciennes,55.93556,-3.1936,Entire home/apt,200,3,4,2022-08-29,0.93,1,206,4,
677559931242299649,Old Town Suites near Royal Mile 💎,131885860,Green,,"Canongate, Southside and Dumbiedykes",55.94484,-3.18168,Entire home/apt,163,1,9,2022-11-05,1.97,8,0,9,
677920060774719475,Spacious garden flat in prime Edinburgh location,55039335,Melanie,,Comely Bank,55.9547268,-3.220353,Entire home/apt,277,2,0,,,1,0,0,
680342083912533996,★ 2BR Royal Mile Apartment w/ Private Balcony ★,201600360,David,,"Canongate, Southside and Dumbiedykes",55.9529,-3.17817,Entire home/apt,108,1,29,2022-11-29,7.37,33,282,29,
667901171430226312,Newhaven Grand Apartment,468652200,Sukhvinder,,North Leith and Newhaven,55.97673,-3.18354,Entire home/apt,249,1,1,2022-10-02,0.39,1,0,1,
680363440151373730,Lovely room with king size bed,471863775,Josep Maria,,Parkhead and Sighthill,55.9212,-3.28324,Private room,40,1,8,2022-10-05,1.85,1,2,8,
680377564798295184,Cosy lower-villa flat with private garden,117838929,Dõminic,,Boswall and Pilton,55.97476,-3.21892,Entire home/apt,156,3,4,2022-08-28,0.92,1,84,4,
678076561211784691,Convenient flat for airport and city centre.,49018107,Liz,,Balgreen and Roseburn,55.94384,-3.25262,Entire home/apt,114,2,14,2022-12-04,3.28,2,3,14,
678101959279150758,"Beautiful, spacious & stylish flat close to centre",5455025,Laura,,Polwarth,55.93853601267187,-3.218108005821705,Entire home/apt,150,2,5,2022-09-19,1.15,1,86,5,
678130331495386934,Royal Mile Brand New Listing - 2 Bedroom,75012586,Deborah,,"Old Town, Princes Street and Leith Street",55.94911909886052,-3.1893745064735413,Entire home/apt,146,3,18,2022-11-27,4.62,1,224,18,
680396902579366241,4-bedroom home with large private garden & hot tub,199764568,Magda,,"Jewel, Brunstane and Newcraighall",55.9344,-3.08738,Entire home/apt,150,3,1,2022-08-27,0.27,1,104,1,
668059743329655970,*NEW* Edinburgh Apartment 10 mins from City Centre,468706766,Thomas,,Liberton West and Braid Hills,55.91276,-3.16114,Entire home/apt,170,1,1,2022-08-17,0.25,1,320,1,
680419584149569206,Lovely 4 bedroom central condo in Edinburgh,60885807,Kirstyn,,Deans Village,55.94443,-3.22679,Private room,120,5,1,2022-08-27,0.27,1,349,1,
680433352463064256,Entire House in Excellent Location,471889725,Caitlyn,,Craigmillar,55.93044,-3.12873,Entire home/apt,250,1,0,,,1,365,0,
680444532445882970,Adorable one bed guest house with free parking,55510800,Janet,,Greenbank and The Braids,55.91486,-3.21147,Entire home/apt,120,2,4,2022-10-29,0.90,1,249,4,
680457548029068280,A private bedroom in a cosy flat.,471884733,Pawel,,The Inch,55.9223504,-3.1554075,Private room,53,2,13,2022-12-04,3.33,1,159,13,
678156232691489546,GuestReady - Beautiful & Cosy Newhaven Flat,458353355,Alessandro,,North Leith and Newhaven,55.98039245605469,-3.194842576980591,Entire home/apt,77,2,8,2022-11-20,2.07,1,3,8,
678198429609309672,"2 bedroom property, with free parking",194141984,Sheraz,,The Inch,55.91739,-3.15851,Entire home/apt,200,1,0,,,1,0,0,
678213625544419767,"One bedroom place, with free parking near centre",136443373,Kelvyn,,Gorgie West,55.93604,-3.2345,Entire home/apt,105,1,5,2022-08-21,1.14,1,0,5,
680491555169743661,Lovely 4 bed Apt with 8 separate beds,399777882,Habeebat Olabisi,,West Pilton,55.96915,-3.24349,Entire home/apt,255,1,1,2022-09-28,0.37,6,334,1,
680500481751401856,"Spacious, entire apartment close to city centre",34355743,Vince,,Leith (Albert Street),55.96199,-3.17139,Entire home/apt,145,1,8,2022-11-28,1.82,1,87,8,
668117428829605904,The Flat off the Walk,13738412,Hannah,,South Leith,55.9678716,-3.1704377,Entire home/apt,50,3,19,2022-12-04,4.52,2,171,19,
680797101689255747,"Hosting by Daiva .private room,share bathroom.",323604826,Daiva,,Murrayburn and Wester Hailes North,55.91999,-3.27853,Private room,65,2,2,2022-08-28,0.45,3,295,2,
668130278541571661,Lovely 1 bedroom apartment in Edinburgh,212476934,Louis,,Canonmills and New Town North,55.96134,-3.19593,Entire home/apt,168,5,4,2022-10-02,0.97,1,1,4,
680857866147265000,Inviting 2-bed apt in Stockbridge,37563463,Altido,,Stockbridge,55.95894,-3.20888,Entire home/apt,189,3,4,2022-10-30,0.92,151,12,4,
680860538798346197,Central located 3 bedroom apartment,252297725,Emma,,Hillside and Calton Hill,55.960512180242205,-3.182097319573982,Entire home/apt,375,3,11,2022-11-27,2.52,1,116,11,
680912249257492269,Lovely 2 bedroom Apartment with Lift and Carpark,471993322,Y C,,Morningside,55.92782,-3.20829,Entire home/apt,154,1,6,2022-08-26,1.44,1,70,6,
680916226605512079,Preciosa habitación con aparcamiento gratuito.,471995889,Pamela,,Muirhouse,55.97259,-3.26248,Private room,60,1,4,2022-09-11,1.05,2,340,4,
680943640614748380,"City centre, private bathroom, private parking",156178442,Lorenzo,,Easter Road and Hawkhill Avenue,55.96092,-3.1716,Private room,68,3,23,2022-11-13,5.27,1,8,23,
680949628331073355,Edinburgh City Centre Cozy Spacious Apartment,469602056,Xiangliang,,Newington and Dalkeith Road,55.9403107,-3.1774351,Entire home/apt,283,2,3,2022-08-29,0.73,1,0,3,
680989595954207417,Pretty City centre garden flat with private garden,53699298,Jonny,,Broughton South,55.96339,-3.18156,Entire home/apt,114,2,31,2022-12-11,7.05,1,193,31,
681023807396253376,GuestReady - Adorable 1 Br Apt near The Meadows,472025441,Sarah,,Dalry and Fountainbridge,55.94054,-3.21494,Entire home/apt,71,2,6,2022-12-04,1.57,1,99,6,
678222085060518596,1 bedroom apartment in Leith,264701768,Scott,,North Leith and Newhaven,55.97856,-3.18375,Entire home/apt,125,1,4,2022-08-28,0.90,1,0,4,
678247455104809786,Festival Let in fairytale Edinburgh Location,18794384,Jimmy Corcoran,,Willowbrae and Duddingston Village,55.94251,-3.14858,Entire home/apt,585,4,2,2022-08-20,0.46,1,196,2,
678261035312792375,lovely double Bedroom with garden views,57006007,Jennifer,,Merchiston and Greenhill,55.93668,-3.21821,Private room,100,2,1,2022-09-18,0.33,2,0,1,
678279658828063445,long term  3 bedrooms apartment very quiet area,3092851,Lynne,,The Inch,55.92103,-3.1582,Entire home/apt,148,365,0,,,8,365,0,
668133420023943931,"Double bedroom, free parking.",468732937,Alina,,Drylaw,55.96378,-3.24601,Private room,55,1,18,2022-11-26,3.97,1,12,18,
678323414716789114,"Stylish, cosy, Edinburgh flat in heart of Leith",11820802,Rosa,,South Leith,55.966473961984896,-3.1739946186281207,Entire home/apt,150,2,1,2022-12-04,1,1,130,1,
678389335142722176,Airport stop-over & super fast transport to centre,4710282,Kira,,Corstorphine,55.9437,-3.28334,Private room,100,1,2,2022-10-23,0.72,4,0,2,
678565093557021141,Cosy flat 15 mins by tram from city centre,31986055,Dia,,Stenhouse and Saughton Mains,55.93583,-3.25275,Entire home/apt,110,1,17,2022-11-20,3.83,1,73,17,
681047881593102033,GuestReady - Gorgeous Apt 15min from Edinburgh,472029590,Sarah,,Dalry and Fountainbridge,55.94442,-3.20953,Entire home/apt,177,2,13,2022-11-20,3.07,1,10,13,
681052005388460870,Charming Large Family Suite with Kitchenette,3008499,Rebecca,,Deans Village,55.95295,-3.2021,Private room,96,1,5,2022-11-23,1.30,67,258,5,
681052482032791268,Comfortable Family Room,3008499,Rebecca,,New Town West,55.955,-3.20301,Private room,87,1,3,2022-11-14,1.64,67,52,3,
668188958651604702,Stylish 2 Bedroom Apartment - Close to City Centre,102221550,Vincent,,Dalry and Fountainbridge,55.94385339999999,-3.2164184,Entire home/apt,167,2,13,2022-11-20,2.65,20,92,13,
681052669099436647,Quiet and Spacious Family Room,3008499,Rebecca,,Deans Village,55.95286,-3.20292,Private room,83,1,4,2022-11-04,0.99,67,139,4,
681053135732432317,Super King Garden Suite with En-suite,3008499,Rebecca,,Deans Village,55.9538,-3.2014,Private room,80,1,1,2022-10-06,0.42,67,171,1,
678631694998965733,"Lovely 1 bedroom apartment in Gorgie, Edinburgh",153088747,Lysbeth,,Gorgie West,55.93638,-3.23626,Entire home/apt,64,3,4,2022-11-26,0.99,1,5,4,
678637489286543139,Enjoyable double bedroom + private bathroom + dog!,70680802,Graham,,Broughton South,55.96264826500938,-3.1830756277211347,Private room,80,1,13,2022-12-16,3.25,1,352,13,
678708715660331759,Brand new double deck room and  house facilities,412396054,Wai Wah,,Gilmerton South and the Murrays,55.90391,-3.1291,Private room,65,2,7,2022-10-10,1.56,3,299,7,
681053229259772767,Spacious Ground Floor Super King,3008499,Rebecca,,Deans Village,55.9534,-3.2033,Private room,80,1,2,2022-10-28,0.67,67,172,2,
668239861990614682,Double Bed Room in tow bed flat with shared kitchn,301530045,Rana Muhammad Zubair,,Stenhouse and Saughton Mains,55.93338929999999,-3.2571185,Private room,55,1,24,2022-12-12,4.65,1,354,24,
681053524687325314,Cosy Ground Floor Double Room,3008499,Rebecca,,New Town West,55.95502,-3.20332,Private room,74,1,3,2022-11-06,1.00,67,172,3,
681053634602697546,Super King Ground Floor Suite,3008499,Rebecca,,Deans Village,55.95283,-3.20289,Private room,63,1,5,2022-11-25,1.85,67,171,5,
681053780367053813,Charming Ground Floor Triple Room,3008499,Rebecca,,New Town West,55.95484,-3.20145,Private room,94,1,3,2022-11-29,1.50,67,176,3,
